乐仕居脸谱餐具	118	白酒
4.1°达奇taki蓝莓味伏特加鸡尾酒（预调酒）纯情装275ml(乐享）	16	幸运袋鼠鸡尾酒
4.1°达奇taki草莓味伏特加鸡尾酒（预调酒）纯情装275ml(乐享）	16	幸运袋鼠鸡尾酒
澳大利亚原瓶进口袋鼠西拉干红葡萄酒750ml单支装	135	幸运袋鼠鸡尾酒
4.1°达奇taki草莓味伏特加鸡尾酒（预调酒）夜场装275ml	6	幸运袋鼠鸡尾酒
0	16	幸运袋鼠鸡尾酒
【清仓】德国viqoo威酷香橙味起泡鸡尾酒250ml	38	幸运袋鼠鸡尾酒
3.8°锐澳鸡尾酒瓶装(预调酒)275ml	15	幸运袋鼠鸡尾酒
4.1°达奇taki蓝莓味伏特加鸡尾酒（预调酒） 夜场装 275ml	6	幸运袋鼠鸡尾酒
3.8°达奇taki香橙味伏特加鸡尾酒（预调酒）夜场装275ml	16	幸运袋鼠鸡尾酒
达奇taki鸡尾酒（预调酒）炫彩纯情装275ml(6瓶装）	96	鸡尾酒分类
德国viqoo威酷3种口味起泡鸡尾酒装	114	鸡尾酒分类
鸡尾酒套装	325	鸡尾酒分类
4.1°达奇taki蓝莓味伏特加鸡尾酒（预调酒）纯情装275ml(乐享）	16	鸡尾酒分类
4.8°百加得冰锐朗姆预调鸡尾酒8种口味套装275ml*16	158	鸡尾酒分类
3.8°锐澳紫葡萄味白兰地鸡尾酒(预调酒)275ml	13.5	紫葡萄味鸡尾酒
【清仓】德国viqoo威酷香橙味起泡鸡尾酒250ml	38	紫葡萄味鸡尾酒
3.8°msharp米锐（米之清预调酒-葡萄味） 275ml（6瓶装）	72	紫葡萄味鸡尾酒
4.8° 海维斯特朗姆预调酒葡萄味(派对猫咪)275ml	16	紫葡萄味鸡尾酒
海维斯特朗姆预调酒水果味鸡尾酒洋酒275ml*6	30	紫葡萄味鸡尾酒
达奇taki鸡尾酒（预调酒）炫彩纯情装275ml(6瓶装）	96	紫葡萄味鸡尾酒
红广场缤纷七彩装（橙味+青柠+水果+紫莓+水蜜桃+ 草莓+麦芽糖桔子）	70	紫葡萄味鸡尾酒
35°火焰杰克丹尼力娇酒jack daniel's鸡尾酒配制酒750ml	168	YRO鸡尾酒
3.0°锐澳柠檬味朗姆鸡尾酒(预调酒)330ml	13.5	柠檬味鸡尾酒
5°酷思乐伏特加预调酒柠檬味275ml	18	柠檬味鸡尾酒
3.8°杰特朗姆预调酒柠檬味275ml	12	柠檬味鸡尾酒
【清仓】德国viqoo威酷香橙味起泡鸡尾酒250ml	38	柠檬味鸡尾酒
3.8°杰特朗姆预调酒柠檬味275ml(6瓶装)	72	柠檬味鸡尾酒
【清仓】德国viqoo威酷青柠薄荷味起泡鸡尾酒250ml	38	柠檬味鸡尾酒
3.8°锐澳紫葡萄味白兰地鸡尾酒(预调酒)275ml	13.5	柠檬味鸡尾酒
德国viqoo威酷3种口味起泡鸡尾酒装	114	柠檬味鸡尾酒
5.5°百加得绝+朗姆预调酒系列柠檬味275ml	16	柠檬味鸡尾酒
鸡尾酒套装	325	柠檬味鸡尾酒
3.0°锐澳鸡尾酒罐装(预调酒)330ml	15	锐澳鸡尾酒
rio锐澳鸡尾酒hello kitty装275ml（6瓶装）	59	锐澳鸡尾酒
3.8°锐澳鸡尾酒瓶装(预调酒)275ml	15	锐澳鸡尾酒
3.8°锐澳橙味伏特加鸡尾酒(预调酒)275ml	13.5	锐澳鸡尾酒
【清仓】德国viqoo威酷香橙味起泡鸡尾酒250ml	38	锐澳鸡尾酒
rio鸡尾酒预调酒混彩装（6瓶装）	81	锐澳鸡尾酒
3.8°锐澳水蜜桃味白兰地鸡尾酒(预调酒)275ml	13.5	锐澳鸡尾酒
4.1°达奇taki水蜜桃味伏特加鸡尾酒（预调酒）纯情装275ml	16	水蜜桃味鸡尾酒
0	15	水蜜桃味鸡尾酒
【清仓】德国viqoo威酷蜜桃味起泡鸡尾酒250ml	19	水蜜桃味鸡尾酒
【清仓】4.8°泡牛朗姆预调酒水蜜桃味275ml	11	水蜜桃味鸡尾酒
3.8°杰特朗姆预调酒水蜜桃味275ml（6瓶装）	72	水蜜桃味鸡尾酒
3.8°锐澳水蜜桃味白兰地鸡尾酒(预调酒)275ml	13.5	水蜜桃味鸡尾酒
3.8°中国上海锐澳水蜜桃味白兰地鸡尾酒hellokitty2（预调酒）275ml	15	水蜜桃味鸡尾酒
4.8°泡牛朗姆预调酒野葡萄味275ml+4.8°泡牛朗姆预调酒水蜜桃味275ml	22	水蜜桃味鸡尾酒
【清仓】德国viqoo威酷香橙味起泡鸡尾酒250ml	38	香橙味鸡尾酒
3.8°达奇taki香橙味伏特加鸡尾酒（预调酒）夜场装275ml	16	香橙味鸡尾酒
37.5°苏连红香橙味伏特加750ml	68	香橙味鸡尾酒
鸡尾酒套装	325	香橙味鸡尾酒
西班牙爱之湾甜型起泡酒套装（桃红莫斯卡托+香橙味）	144	香橙味鸡尾酒
西班牙爱之湾香橙味甜起泡酒750ml	69	香橙味鸡尾酒
【清仓】德国viqoo威酷蜜桃味起泡鸡尾酒250ml	19	香橙味鸡尾酒
3.8°锐澳橙味伏特加鸡尾酒(预调酒)275ml	13.5	香橙味鸡尾酒
德国viqoo威酷3种口味起泡鸡尾酒装	114	香橙味鸡尾酒
4.1°达奇taki青柠味伏特加鸡尾酒（预调酒）纯情装275ml	16	青柠味鸡尾酒
4.1°达奇taki青柠味伏特加鸡尾酒（预调酒）纯情装275ml（乐享）	16	青柠味鸡尾酒
达奇taki鸡尾酒（预调酒）炫彩夜场装(6瓶装）+青柠味（6瓶装）	192	青柠味鸡尾酒
【清仓】德国viqoo威酷青柠薄荷味起泡鸡尾酒250ml	38	青柠味鸡尾酒
4.8°百加得冰锐朗姆预调酒青柠味275ml（6瓶装）	60	青柠味鸡尾酒
【清仓】4.8°柏木春-锐搏朗姆预调酒青柠味258ml	18	青柠味鸡尾酒
4.8°百加得冰锐假日瓶版-青柠味275ml	9.9	青柠味鸡尾酒
37.5°拉脱维亚里加黑牌青柠味伏特加700ml	128	青柠味鸡尾酒
14.5°红广场鸡尾酒 太妃焦糖味500ml	99	焦糖味鸡尾酒
14.5°红广场鸡尾酒 太妃焦糖味500ml	99	焦糖味鸡尾酒
10°红广场鸡尾酒 黑樱桃味500ml	36	焦糖味鸡尾酒
14.5°红广场鸡尾酒 太妃焦糖味500ml	99	焦糖味鸡尾酒
17°德国拜尔尼特焦糖奶油味利口酒（配制酒）	118	焦糖味鸡尾酒
4.1°达奇taki蓝莓味伏特加鸡尾酒（预调酒）纯情装275ml(乐享）	16	蓝莓味鸡尾酒
4.1°达奇taki蓝莓味伏特加鸡尾酒（预调酒） 夜场装 275ml	6	蓝莓味鸡尾酒
4.8°柏木春-锐搏朗姆预调酒蓝莓味258ml	18	蓝莓味鸡尾酒
10°红广场鸡尾酒 蓝莓味500ml	36	蓝莓味鸡尾酒
5°酷思乐伏特加预调酒蓝莓味275ml	18	蓝莓味鸡尾酒
3.8°杰特朗姆预调酒蓝莓味275ml（6瓶装）	72	蓝莓味鸡尾酒
4.1°达奇taki蓝莓味白兰地鸡尾酒（预调酒）纯情装275ml	6	蓝莓味鸡尾酒
3.8°杰特朗姆预调酒蓝莓味275ml	12	蓝莓味鸡尾酒
【清仓】德国viqoo威酷香橙味起泡鸡尾酒250ml	38	蓝莓味鸡尾酒
4.8°百加得冰锐假日瓶版-蓝莓味275ml	9.9	蓝莓味鸡尾酒
58°玉山台湾高粱酒客家花布600ml	179	玉山茅台酒
54°五星茅台（1986年）540ml	26559	玉山茅台酒
【清仓】52°茅台集团茅乡酒（12）500ml	35	玉山茅台酒
【老酒特卖】53°茅台财富酒（金尊）500ml	999	玉山茅台酒
【清仓】53°茅台集团古源酒（传说）500ml	119	玉山茅台酒
53°贵州茅台镇飞天不老酒丙申猴500ml*6	749	玉山茅台酒
45°潭酒大曲酒475ml（乐享）	29	玉山茅台酒
53°茅台不老酒（1979）500ml	299	玉山茅台酒
42°台湾八八坑道典藏淡丽600ml	265	八八坑道42度
八八坑道二入杯组(乐享)	40	八八坑道42度
58°台湾八八坑道龙行天下纪念酒礼盒	1159	八八坑道42度
38°台湾八八坑道梅开如意高粱酒500ml	238	八八坑道42度
53°台湾八八坑道典藏陈高600ml	389	八八坑道42度
58°八八坑道高粱酒马到成功600ml	278	八八坑道42度
53°台湾八八坑道典藏陈高600ml	389	八八坑道53度
53°台湾八八坑道宝岛经典600ml	309	八八坑道53度
53°台湾八八坑道宝岛经典300ml	169	八八坑道53度
58°台湾八八坑道龙行天下纪念酒礼盒	1159	八八坑道53度
38°台湾八八坑道梅开如意高粱酒500ml	238	八八坑道53度
42°台湾八八坑道典藏淡丽600ml	265	八八坑道53度
58°台湾八八坑道龙行天下纪念酒礼盒	1159	八八坑道58度
58°八八坑道高粱酒马到成功600ml	278	八八坑道58度
58°台湾八八坑道日月潭名景纪念礼盒	580	八八坑道58度
58°八八坑道高粱酒梅开如意窖藏500ml	198	八八坑道58度
38°台湾八八坑道梅开如意高粱酒500ml	238	八八坑道58度
53°台湾八八坑道宝岛经典600ml	309	八八坑道58度
53°台湾八八坑道宝岛经典300ml	169	八八坑道58度
42°台湾八八坑道典藏淡丽600ml	265	八八坑道58度
52°五岭洞藏黑金刚品鉴酒200ml（乐享）	29	黑金刚酒
52°五岭洞藏黑金刚ii代品鉴酒1号200ml	29	黑金刚酒
德国玉泉葡萄酒500ml	99	玉泉庄园
德国玉泉冰葡萄酒（6瓶装）	1128	玉泉庄园
42°玉泉青雅国色（雅韵天合）475ml	296	玉泉庄园
蒙特斯紫天使干红葡萄酒750ml	599	紫天使葡萄酒
【清仓】智利柯莱皇室珍藏赤霞珠干红葡萄酒	199	紫天使葡萄酒
澳大利亚利达民绅富珍藏混酿干红葡萄酒750ml（4瓶）	699	紫天使葡萄酒
炫丽低醇甜桃红高泡葡萄酒750ml	49.9	紫天使葡萄酒
53°酒雨紫色回忆9 500ml	229	紫天使葡萄酒
红广场（橙味+青柠味+水果味+紫莓味+水蜜桃味）	50	紫天使葡萄酒
【清仓】法国帕拉马城堡红葡萄酒	159	马天庄园
法国马得乐干红葡萄酒750ml*6瓶	179	马天庄园
【清仓】意大利红与红阿马罗内玫瑰园干红葡萄酒750ml	1300	马天庄园
马到成功意大利顶级红酒礼盒	910	马天庄园
【清仓】新疆马仕·皮卡1618赤霞珠干红葡萄酒750ml	56	马天庄园
法国原瓶进口马得乐干红葡萄酒750ml*1瓶送酒杯*2酒具一套	69	马天庄园
法国帕拉马城堡干红单支礼盒	247	马天庄园
法国（原瓶进口）法圣古堡天使树干红葡萄酒750ml	44	玛丽天使葡萄酒
西班牙勇士天使红葡萄酒750ml	598	玛丽天使葡萄酒
【清仓】法莱雅天使干红葡萄酒（红标）750ml	49	玛丽天使葡萄酒
法国（原瓶进口）法圣古堡天使树干红葡萄酒750ml（12瓶装）	198	玛丽天使葡萄酒
蒙特斯紫天使干红葡萄酒750ml	599	玛丽天使葡萄酒
【清仓】法莱雅天使干红葡萄酒（粉标）750ml	49	玛丽天使葡萄酒
法国（原瓶进口）法圣古堡天使树干红葡萄酒750ml(6瓶装)	129	玛丽天使葡萄酒
法国（原瓶进口）法圣古堡天使树干红葡萄酒750ml*2(双支礼盒装)	79	玛丽天使葡萄酒
42°北冬虫夏草酒d6 500ml（双瓶装）	276	虫草黄酒
35°雪奇蛹虫草酒（露酒）	39	虫草黄酒
0	0	虫草黄酒
42°北冬虫夏草酒60年500ml（双瓶装）	616	虫草黄酒
42°北冬虫夏草酒d9 500ml	169	虫草黄酒
42°北冬虫夏草酒50 收藏500ml（双瓶装）	356	虫草黄酒
42°蒙正虫草（青花瓷）500ml	129	虫草黄酒
42°北冬虫夏草酒庆功款500ml（双瓶装）	176	虫草黄酒
53°茅台集团北冬虫夏草酒蓝钻500ml（双瓶装）	799	虫草黄酒
42°北冬虫夏草酒d3 500ml（双瓶装）	216	虫草黄酒
14°古越龙山8年花雕王500ml	58	古越雕王
14°古越龙山8年花雕王500ml（双瓶装）	116	古越雕王
15°古越龙山八年花雕王500ml（6瓶装）	348	古越雕王
15°古越龙山八年花雕王500ml（3瓶装）	174	古越雕王
38°兰花竹十五年450ml+15°古越龙山八年花雕王500ml+12°宁夏红健康生活500ml	182	古越雕王
14°绍兴黄酒梁祝冬酿花雕经典版陈香12 (350ml*6）	999	梁祝黄酒
12°绍兴黄酒梁祝冬酿花雕陈香6 (350ml*8）	258	梁祝黄酒
（清仓）23°梁祝黄酒传奇系列30年陈酿520ml	338	梁祝黄酒
（清仓）20°梁祝黄酒传奇系列20年陈酿520ml	258	梁祝黄酒
（清仓）12°梁祝黄酒99年冬酿（半干型） 500ml（6瓶装）	228	梁祝黄酒
10°梁祝黄酒8年陈酿（半干型）500ml（6瓶装）	234	梁祝黄酒
12°绍兴黄酒梁祝冬酿花雕精装版陈香8 (350ml*6）	399	梁祝黄酒
14°绍兴黄酒梁祝冬酿花雕经典版陈香12  350ml	188	梁祝黄酒
14°唐宋新品十五年花雕500ml	129	善元泰雕
13°唐宋冰雕（新）500ml	29	善元泰雕
14°唐宋新品二十年花雕500ml	258	善元泰雕
14°唐宋18年五彩人生花雕酒礼盒	288	善元泰雕
14°唐宋十二年礼盒500ml*2	278	善元泰雕
0	108	善元泰雕
14°唐宋20年古坛花雕酒2500ml	759	善元泰雕
14°唐宋八年御酒2500ml	169	善元泰雕
14°唐宋新品五年花雕500ml	30	善元泰雕
14°唐宋绍兴花雕酒六年陈酿1000ml 	68	善元泰雕
（清仓）8.5°即墨黄酒祥和470ml（9瓶装）	126	福建黄酒
12°浙江塔牌绍兴黄酒500ml	65	福建黄酒
14°塔牌加饭酒十年原酿4180ml	699	福建黄酒
11°东方特雕清醇3年黄酒500ml (6瓶装)	0	福建黄酒
52°兰陵紫气东来1600ml（6瓶装）+10°兰陵ok特型黄酒200ml（乐享）+39°兰陵招待用酒500ml（乐享）	1892	福建黄酒
11°东方特雕金标清爽黄酒500ml（6瓶装）	78	福建黄酒
14°东方特雕陶瓷原酿黄酒3000ml	129	福建黄酒
11°东方特雕金标清爽黄酒500ml	13	福建黄酒
42°乾隆杯皇家老坛酒500ml（双瓶装）	69	昌邑黄酒
42°乾隆杯皇家老坛酒500ml	49	昌邑黄酒
50°乾隆杯青御贡酒500ml	169	昌邑黄酒
38°乾隆杯隆润酒480ml	39	昌邑黄酒
12°绍兴黄酒梁祝冬酿花雕陈香6 (350ml*4）	158	杭州黄酒
五年陈酿塔牌绍兴花雕酒480ml（6瓶装）	234	杭州黄酒
14°绍兴黄酒梁祝冬酿花雕经典版陈香12  350ml	188	杭州黄酒
14°绍兴黄酒梁祝冬酿花雕经典版陈香12 (350ml*6）	999	杭州黄酒
五年陈酿塔牌绍兴花雕酒480ml	39	杭州黄酒
12°绍兴黄酒梁祝冬酿花雕陈香6 350ml	40	杭州黄酒
12°绍兴黄酒梁祝冬酿花雕陈香6 (350ml*8）	258	杭州黄酒
12°绍兴黄酒梁祝冬酿花雕精装版陈香8 350ml	138	杭州黄酒
11°东方特雕清醇3年黄酒500ml (6瓶装)	0	上海黄酒
【老酒特卖】39°五粮液长三角250ml(2004年)	49	上海黄酒
【老酒】52°五粮液红火爆好运酒475ml（6瓶装）（2011年）	129	上海黄酒
11°东方特雕金标清爽黄酒500ml（6瓶装）	78	上海黄酒
15°古越龙山花雕2000 500ml（6瓶装）	300	上海黄酒
15°古越龙山花雕2000 500ml（双瓶装）	75	上海黄酒
11°淘时光青梅酒490ml*6	159	上海黄酒
素问白酒器5件套	199	上海黄酒
42°雪奇蛹虫草酒黄金版500ml	199	蛹虫草酒
35°雪奇蛹虫草酒（露酒）	39	蛹虫草酒
42°雪奇蛹虫草酒雪山版500ml	299	蛹虫草酒
42°雪奇蛹虫草酒黄金版500ml（双瓶装）	0	蛹虫草酒
42°北冬虫夏草酒d6 500ml（双瓶装）	276	蛹虫草酒
53°茅台集团北冬虫夏草酒蓝钻500ml	269	蛹虫草酒
42°北冬虫夏草酒庆功款500ml（双瓶装）	176	蛹虫草酒
42°蒙正虫草（青花瓷）500ml	129	蛹虫草酒
42°北冬虫夏草酒d9 500ml	169	蛹虫草酒
42°北冬虫夏草酒50 收藏500ml（双瓶装）	356	蛹虫草酒
（清仓）35°张裕特质三鞭酒500ml	25	参茸三鞭酒
30°张裕特质三鞭酒125ml（24瓶装）	238	参茸三鞭酒
30°张裕特质三鞭酒125ml	9.9	参茸三鞭酒
52°五岭洞藏黑金刚1500ml	79	五岭洞藏
【清仓】50°五岭洞藏 朴酒500ml	198	五岭洞藏
42°五岭洞藏洞藏五年500ml*6	234	五岭洞藏
60°五岭洞藏景泰蓝3000ml	2980	五岭洞藏
42°五岭洞藏洞藏五年500ml	39	五岭洞藏
52°五岭洞藏私藏原浆500ml*4	399	五岭洞藏
56°五岭洞藏国花瓷5000ml	699	五岭洞藏
42°五岭洞藏洞藏原浆150ml	39	五岭洞藏
42°五岭洞藏私房酒1000ml	89	五岭洞藏
48°曾国藩平天下酒500ml	788	天下酒
48°曾国藩平天下酒500ml	788	天下酒
38°皖酒王六年480ml（6瓶装）	654	皖酒王
50° “皖酒”五125ml（6瓶装）	199	皖酒王
50°“皖酒”十150ml（6瓶装）	266	皖酒王
38°皖酒王六年480ml	69	皖酒王
42°皖酒红淡雅500ml +42°皖酒紫淡雅500ml	189	皖酒王
42°百年皖酒20年陈酿500ml	428	皖酒王
42°百年皖酒十年125ml（双瓶装）	84	皖酒王
42°百年皖酒15年陈酿600ml	208	皖酒王
42°百年皖酒十年125ml（3瓶装）	126	皖酒王
52°酒鬼酒道缘（典藏1997）2500ml	499	金坛盛世
52°湘酒500ml	189	金坛盛世
50.8°龙韵贡 500ml	65	龙韵贡酒
38°古井贡酒酒版（龙韵瓶）50ml（2006年）	58	龙韵贡酒
50.8°龙韵贡（3年）500ml	109	龙韵贡酒
38°古井酒绵柔2008 500ml（6瓶装）	0	古井酒
（清仓）38° 古井酒三星500ml	29	古井酒
38°古井酒绵柔2008 500ml(6瓶装）	354	古井酒
38°古井酒绵柔2008 500ml	59	古井酒
50°古井贡酒原浆献礼版500ml	85	古井酒
【老酒特卖】38°古井贡酒（玲珑）700ml（1997年）	399	古井酒
42°迎驾银星450ml	138	迎驾贡酒银星
（清仓）40.3°迎驾银星450ml	96	迎驾贡酒银星
42°迎驾贡酒封藏6 500ml	59	迎驾贡酒银星
42°迎驾贡酒·赢家500ml	79	迎驾贡酒银星
42°迎驾贡酒封藏6 500ml（双瓶装）	90	迎驾贡酒银星
42°迎驾贡酒·赢家500ml(双瓶装)	158	迎驾贡酒银星
42°迎驾金星450ml（重复勿用）	0	迎驾贡酒金星
42°迎驾贡酒封藏6 500ml	59	迎驾贡酒金星
42°迎驾贡酒·赢家500ml	79	迎驾贡酒金星
42°迎驾贡酒·赢家500ml（6瓶装）+法国富乐男爵干红葡萄酒750ml（3瓶装）	616	迎驾贡酒金星
42°迎驾贡酒封藏6 500ml（双瓶装）	90	迎驾贡酒金星
42°迎驾贡酒·赢家500ml（6瓶装）	469	迎驾贡酒金星
53°笨人煮酒佳品500ml（4瓶装）	232	难得糊涂地和酒
53°笨人煮酒佳品500ml（6瓶装）	348	难得糊涂地和酒
42°泸纯六年陈窖500ml	66	难得糊涂地和酒
53°笨人煮酒佳品500ml（4瓶装）	232	难得糊涂家和酒
53°笨人煮酒佳品500ml（6瓶装）	348	难得糊涂家和酒
42°泸纯六年陈窖500ml	66	难得糊涂家和酒
洽是福礼·坚果炒货礼盒1430g	98	难得糊涂礼和酒
42°汤沟两相和（君礼）500ml（6瓶装）	828	难得糊涂礼和酒
【聚好喝特卖】50°古井贡酒·桃花春曲500ml(6瓶装)送洽是福礼礼盒1430g	679	难得糊涂礼和酒
五粮液股份有限公司出品52度五粮液仁义礼智信和白酒礼盒套装500ml（6瓶装）	768	难得糊涂礼和酒
中秋团圆套装（50°金六福金典（15）475ml*6+传奇会茶叶武夷红茶正山小种125g*4+洽是福礼礼盒1430g）	289	难得糊涂礼和酒
53°茅台集团天朝上品礼上礼500ml	468	难得糊涂礼和酒
42°汤沟两相和（君礼）500ml	198	难得糊涂礼和酒
52°渔樵境界-人和500ml	149	难得糊涂人和酒
46°+70°仰韶彩陶坊人和450ml+50ml	189	难得糊涂人和酒
42°泸纯六年陈窖500ml	66	难得糊涂天和酒
53°笨人煮酒佳品500ml（4瓶装）	232	难得糊涂天和酒
53°笨人煮酒佳品500ml（6瓶装）	348	难得糊涂天和酒
52°红花经典种子窖460ml	89	青花种子窖
52°红花经典种子窖460ml	89	青花种子窖
（清仓）8.5°即墨黄酒祥和470ml（9瓶装）	126	祥和酒
52°五岭洞藏五岭味道1000ml(6瓶装）	459	五岭老窖
【清仓】50°五岭洞藏 朴酒500ml	198	五岭老窖
56°五岭洞藏国花瓷5000ml	699	五岭老窖
52°泸州船山老窖 老窖珍品500ml（4瓶装）	0	五岭老窖
42°唐王宴绵柔十年600ml	58	国花郎
【清仓】45°小财神财神有礼礼盒450ml*4	99	小财神
【清仓】52°小财神招财500ml	29	小财神
52°小财神旺财500ml	29	小财神
52°小财神福喜临门500ml	29	小财神
【清仓】45°小财神喜结良缘500ml*2	69	小财神
42°永不分梨无梨系列红梨500ml(双瓶装）	396	小财神
53°酱鄉壹號酒30酱香型白酒3000ml	5888	丰谷壹号
52°丰谷清朝特酿488ml	58	丰谷99特酿
48°丰谷酒坊（品鉴酒）500ml（乐享）	319	丰谷99特酿
52°金不换明窖窖藏5 450ml(6瓶装)	199	丰谷V6
52°习水特曲特6 500ml	338	丰谷V6
48°丰谷酒坊（品鉴酒）500ml（乐享）	319	丰谷V9尊享酒
【酒仙独家】48°丰谷酒坊500ml（双瓶装）+48°丰谷酒坊（品鉴酒）500ml	957	丰谷V9尊享酒
52°丰谷精品特曲500ml	118	丰谷V9尊享酒
52°丰谷酒488ml	128	丰谷V9尊享酒
52°丰谷酒王15年500ml	1280	丰谷V9尊享酒
【老酒】52°丰谷醇蓝尊500ml（2011-2012）	69	丰谷V9尊享酒
38°丰谷酒坊500ml	236	丰谷V9尊享酒
0	749	轩辕
45°轩辕酒•地尊500ml	119	轩辕
